特征1,特征2,特征3,特征4,特征5,特征6,特征7,特征8,特征9,特征10,特征11,特征12,特征13,特征14,特征15,特征16,特征17,特征18,特征19,特征20,特征21,特征22,特征23,特征24,特征25,特征26,特征27,特征28,特征29,特征30,特征31,特征32,特征33,特征34,特征35,特征36,特征37,特征38,特征39,特征40,特征41,特征42,特征43,特征44,特征45,特征46,特征47,特征48,特征49,特征50,特征51,特征52,特征53,特征54,特征55,特征56,特征57,特征58,特征59,特征60,特征61,特征62,特征63,特征64,特征65,特征66,特征67,特征68,特征69,特征70,特征71,特征72,类型
472.393019594145,-4.85028989756893,305.378089875072,138.666665044644,291.104036864962,142.001784775358,91.7257908795677,88.8568019803026,43.8593182925419,-88.6808245435052,43.8644882677875,-88.6723588512836,314.007066751963,-86.6820458113568,0.772381872589849,89.716944913336,313.128385478981,93.3280762770078,10.409056781713,-81.8304352389233,0.0997086582668755,143.183437155002,10.3387884275653,97.778759976297,79.6106697070206,-90.8970582147285,1.20910137926121,104.363647321239,78.4448480096743,88.8704931759019,0.996346081641976,1.41506573754448,1.0524000465135,0.999978162427845,0.418719655902509,0.0524218840856504,526603.562715998,524679.396290789,118.607233499209,7725207.37642673,2009588.73200514,118.607233499209,2016958.53381923,7696980.09937446,118.607233499209,573.680010557143,811.794927253572,1.70685374312551,8415.81288665666,3109.27768469788,1.70685374312551,2197.26730865048,11908.9284694932,1.70685374312551,23767.4491785794,25012.8646210441,0.0360146323724934,348665.460533981,95802.4486057039,0.0360146323724934,91032.349269737,366935.546883611,0.0360146323724934,573.680010557143,811.794927253572,1.70685374312551,8415.81288665666,45715.4204784314,1.70685374312551,2197.26730865048,11908.9284694932,1.70685374312551,1
489.357635390495,0.230598744490173,248.855143461706,163.788167202581,269.280899064154,152.394501771293,95.3504024787279,88.8073502850737,45.5917672715729,-88.7321925759436,45.5982808711529,-88.7250170854651,291.563739087059,-86.283056893459,2.20783580026576,89.6802053067673,286.32930303389,93.7909251446043,10.7283510871506,-78.781397870017,0.104429602341217,132.689972934184,10.6393190512491,100.925109846288,82.7132578234288,-90.9057969899125,1.20920937002801,104.340609718774,81.547222949333,88.8707822591046,0.996552528027317,1.39126313263382,1.0473992034584,1.00001213918383,0.394710604606499,0.0473870642745686,527012.680251874,525195.818807457,70.6157035655848,7731209.07871237,2011566.69583941,70.6157035655848,2018525.50594731,7704555.95209855,70.6157035655848,590.933906984354,822.144558610592,1.70198055640323,8668.92535567251,3148.91808739429,1.70198055640323,2263.35192353803,12060.7562469017,1.70198055640323,23885.2721875627,25017.4150636403,1.01329301483924,350393.909110015,95819.8773788397,1.01329301483924,91483.6263598946,367002.301298506,1.01329301483924,590.933906984354,822.144558610592,1.70198055640323,8668.92535567251,45717.5081571553,1.70198055640323,2263.35192353803,12060.7562469017,1.70198055640323,1
728.441864468514,-31.125816150316,330.147320334429,-158.514912130491,307.378023406767,-175.630659340877,122.116967722977,88.7018127707219,58.3909195580333,-88.840683176357,58.3991215662128,-88.8361916666112,308.578840913599,-85.5233597601363,1.05182440131983,-90.427006515074,309.859014232726,94.4563423546894,13.6040233345223,-75.6073270555156,0.115381747728941,119.810238453201,13.4928912715571,104.262347603737,105.678211075191,-90.8643283943483,1.20944972301029,104.315406459502,104.511442973557,88.9620530106885,0.995694762722101,1.41104960694507,1.05105096141176,1.00004623722477,0.415354844222973,0.0510047241869873,528124.12084254,525850.421190131,168.635735699672,7747513.77100345,2014073.90611194,168.635735699672,2022782.46458354,7714158.88590549,168.635735699672,632.392353299234,892.336981557955,2.10556598673204,9277.11549710464,3417.7639830486,2.10556598673204,2422.14303893119,13090.4701757736,2.10556598673204,23798.4537268144,25013.3876696816,0.0776757662693453,349120.293318425,95804.4519484228,0.0776757662693453,91151.1006276415,366943.219940687,0.0776757662693453,632.392353299234,892.336981557955,2.10556598673204,9277.11549710464,45712.364810415,2.10556598673204,2422.14303893119,13090.4701757736,2.10556598673204,1
342.908396746497,1.61542299218612,234.461629616694,135.336491169906,187.877774221283,152.833144585585,66.7967571920079,88.78346167064,31.9367005581848,-88.7602227809796,31.9426652969954,-88.7488263969628,294.345718274426,-87.5039585672307,0.664712061666103,-90.3501341710984,295.082630293534,92.488938708532,7.42431293075403,-71.2007916916402,0.104942535220216,138.341219179219,7.33316218434363,108.395014739866,58.1829221910498,-91.1396035212361,1.20949271052401,104.292024655082,57.0179398795058,88.5369946728225,0.997053053819803,1.24413898095044,1.04968274334012,1.00005564986071,0.247085927130634,0.0496270934794152,527002.792717064,525449.743850113,92.0759901455281,7731064.0298326,2012539.26100606,92.0759901455281,2018487.63543308,7708281.00022102,92.0759901455281,600.47941096734,747.079842442625,1.11486597500072,8808.9566866433,2861.41068983163,1.11486597500072,2299.91241625249,10959.5663953569,1.11486597500072,23844.6775478422,25029.3465424796,0.0243684044576843,349798.390901603,95865.5764583179,0.0243684044576843,91328.1437334779,367177.334577555,0.0243684044576843,600.47941096734,747.079842442625,1.11486597500072,8808.9566866433,45740.2294610331,1.11486597500072,2299.91241625249,10959.5663953569,1.11486597500072,1
284.439652716336,-9.85451262381407,138.134120255775,-173.677013751247,141.736975700528,165.117420871066,54.6781293426865,88.7613104832225,26.1425565433468,-88.7871757946152,26.1480932022954,-88.7733628987247,288.88235292616,-87.9676865294336,0.0339557916986666,-91.4693512201446,292.583660797105,92.0026075382257,6.06646672115984,-66.6552188565987,0.101886253632606,139.652668143074,5.97538893654527,112.911442516599,47.7744935150204,-91.3231659825768,1.20978269397375,104.26477914394,46.6103458016517,88.2772146725162,0.998112041679177,1.18252082716846,1.04954404214025,1.00005814708981,0.184408785489286,0.049485895050434,527358.472301815,526362.841485976,5.00797656432335,7736281.80416287,2016036.5409321,5.00797656432335,2019849.93342071,7721676.02655846,5.00797656432335,603.997622563063,714.239768241059,0.894122698179601,8860.56840387311,2735.6290343288,0.894122698179601,2313.38761354356,10477.8066781308,0.894122698179601,23854.1750621457,25036.0073166455,1.22347566649187,349937.718230072,95891.0880694176,1.22347566649187,91364.5204196243,367275.047288524,1.22347566649187,603.997622563063,714.239768241059,0.894122698179601,8860.56840387311,45753.7943204414,0.894122698179601,2313.38761354356,10477.8066781308,0.894122698179601,1
1558.99495023087,-24.3101188699959,803.703389543388,-151.160807902176,721.236573092631,-166.454693122203,279.071325954289,88.4078372248685,133.443820826133,-89.1337634114455,133.452083899507,-89.1319696944956,279.629409913643,-78.3471581428378,1.80927688174811,-90.7461003992953,281.957583439398,101.548859402673,33.7821818396589,-82.6790906114702,0.115367253283943,116.786036696394,33.673387072845,97.2555064574853,240.573967850123,-90.9352105774789,1.20878315492707,104.357126371483,239.408194624769,88.9884911303916,0.99014425286075,1.59080158298376,1.0417476172017,0.999892694640204,0.600657330123009,0.0418549225614948,530113.002962377,524888.343249951,394.439346591444,7776690.41907579,2010389.02539895,394.439346591444,2030400.13572818,7700045.32472516,394.439346591444,843.142486729567,1341.27240257026,5.26274009883228,12368.7931852728,5137.24366881903,5.26274009883228,3229.34281922416,19676.2957787308,5.26274009883228,23973.2192041552,24974.0439825827,0.191337881921372,351684.080672491,95653.760629441,0.191337881921372,91820.4746043791,366366.053048338,0.191337881921372,843.142486729567,1341.27240257026,5.26274009883228,12368.7931852728,48880.0429967571,5.26274009883228,3229.34281922416,19676.2957787308,5.26274009883228,1
546.785654118313,-36.6251364946071,216.678331747604,173.709993649627,237.510725748846,-155.436963602434,85.8450367355071,88.8182814660106,41.0447606587793,-88.7205800512675,41.0534694788197,-88.7139921664324,304.676181076461,-86.826593642202,1.26336678793129,-90.3167755928395,298.506173494816,93.2454357347206,10.3548579935933,-78.6929865494094,0.119287174071342,119.888846468921,10.2418749914804,101.094346840302,74.5838505392851,-90.9538571169148,1.20867081837726,104.33535503728,73.4186506311794,88.797416618708,0.996125224004411,1.34385097367503,1.04980951112435,1.00001019993493,0.347725749670616,0.0497993111894264,527561.458180621,525517.275706265,128.55036975482,7739259.5812219,2012797.91659295,128.55036975482,2020627.39511959,7709271.68397294,128.55036975482,623.289034233245,837.607575535314,1.55568574829571,9143.57096270036,3208.14340631172,1.55568574829571,2387.27617061467,12287.5967410916,1.55568574829571,23822.0220051562,25008.5852752266,2.48167043327033,349466.036968082,95786.0581676651,2.48167043327033,91241.3701273078,366872.769424027,2.48167043327033,623.289034233245,837.607575535314,1.55568574829571,9143.57096270036,48964.0319992417,1.55568574829571,2387.27617061467,12287.5967410916,1.55568574829571,1
1.09522457038815e+110,-178.595522943928,5.42212985411177e+109,1.40447705607248,5.40536742444011e+109,1.40447705607248,1.84242819793638e+107,1.40447705607247,9.16465314831415e+106,-178.595522943928,9.16464585809395e+106,-178.595522943928,4.36429609582203e+108,-178.595522943928,5.92374751451493e+105,-178.595522943928,4.36172141720297e+108,1.40447705607248,2.88663530853706e+106,-178.595522943928,1.01687806689843e+102,1.40447705598653,2.88651450631715e+106,1.40447705607246,1.72268876388629e+162,1.40447705607248,9.71695868011323e+155,-178.595522943676,1.72268769437217e+162,-178.595522943928,1.00203902954376,1.00000052291721,0.205620361705648,0.207067227134541,0.00203850662655203,0.00144686542889272,2.97037512943496e+110,2.97643181207994e+110,4.15828084432022e+107,4.35750258549634e+111,1.14001119034269e+111,4.15828084432022e+107,1.13769140395833e+111,4.36638766200519e+111,4.15828084432022e+107,5.03738981059479e+107,5.03739244473262e+107,3.16609909852331e+104,7.38978686776011e+108,1.92938529074849e+108,3.16609909852331e+104,1.92938428184024e+108,7.38979073200685e+108,3.16609909852331e+104,1.98663047893278e+109,4.08491677653624e+108,2.8328087111949e+105,2.91436167862817e+110,1.564575011586e+109,2.8328087111949e+105,7.60904707397479e+109,5.99252102500605e+109,2.8328087111949e+105,5.03738981059479e+107,5.03739244473262e+107,3.16609909852331e+104,7.38978686776011e+108,1.04314449526649e+107,3.16609909852331e+104,1.92938428184024e+108,7.38979073200685e+108,3.16609909852331e+104,1
1991457297846.73,18.0986956048456,1260927410261.02,-161.901303669848,1130345076716.06,-161.901303973738,121549185415.815,-161.9013010091,59453044485.7113,18.0986989178962,59452668269.8,18.0986989178497,115417267910.336,18.0986965157023,1351652281.52106,-161.90130103938,113864273157.527,-161.901303517644,17682244814.3364,18.0986982207664,6968081.70668111,18.0987037318711,17689424757.9224,-161.901301777054,2720902357887100.0,-161.901304343044,2979536175.96534,-161.901304366194,2720905598588870.0,18.0986956569561,1.07288731221614,1.00000416984932,0.218267032852862,0.206657445341543,0.0728831423668237,0.0116095875113189,6473358333174.04,6945184023091.05,133271729706.718,94963344508664.7,26600936978227.7,133271729706.718,24793784655055.0,101884967448957.0,133271729706.718,326108872254.146,326110232079.004,881157554.429984,4783975733970.85,1249043611032.78,881157554.429984,1249038402730.85,4783995682428.79,881157554.429984,520044733837.58,113508621005.485,67114157.0958117,7628990189875.71,434752436193.706,67114157.0958117,1991837386119.51,1665157052407.76,67114157.0958117,326108872254.146,326110232079.004,881157554.429984,4783975733970.85,63794934589.2077,881157554.429984,1249038402730.85,4783995682428.79,881157554.429984,1
1354.14319514756,-5.89721337380426,699.262403881288,-161.450666816815,727.41162797682,-155.888661692371,263.749859844021,88.2520872521723,126.110144464771,-89.2976919208869,126.114763756024,-89.294211211595,367.377063429933,-81.9446863087543,1.31408032360074,89.2256884804647,365.809257167627,98.093488188812,30.72773934925,-67.9053979193852,0.107322608178396,150.468464173501,30.6435649054317,111.970115869279,227.250032519075,-91.0171458320637,1.20917363747931,104.255532777417,226.083781852538,88.9021344957376,0.989416412055117,1.36406562160761,1.05773373370092,1.00020922145363,0.374649209552491,0.0575245122472923,530647.505488043,525031.350945977,214.030025458861,7784531.50323538,2010936.76303941,214.030025458861,2032447.34829342,7702143.22946117,214.030025458861,951.756420664245,1298.25821357241,4.66742422406737,13962.1458000697,4972.49386134133,4.66742422406737,3645.3479822188,19045.2830897482,4.66742422406737,23610.5328128051,24973.6570267564,0.0908792815488345,346363.517379421,95652.2785394756,0.0908792815488345,90431.3396574739,366360.376455517,0.0908792815488345,951.756420664245,1298.25821357241,4.66742422406737,13962.1458000697,48918.3922961761,4.66742422406737,3645.3479822188,19045.2830897482,4.66742422406737,1
